HTNO,SUBJECT_CODE,SUBJECT_NAME,INTERNALMARKS,EXTERNALMARKS,TOTALMARKS,GRADE,GRADE_POINTS,CREDITS
24Q61A05I2,18113,ENGINEERING CHEMISTRY LABORATORY,34,53,87,A+,9,1
24Q61A05I2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,55,93,O,10,1
24Q61A05I2,181AB,BASIC ELECTRICAL ENGINEERING,37,21,58,B,6,2
24Q61A05I2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,34,21,55,B,6,3
24Q61A05I2,181AJ,ENGINEERING CHEMISTRY,36,23,59,B,6,4
24Q61A05I2,181AN,MATRICES AND CALCULUS,33,21,54,B,6,4
24Q61A05I2,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,24,57,B,6,3
24Q61A05I3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,33,50,83,A+,9,1
24Q61A05I3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05I3,18113,ENGINEERING CHEMISTRY LABORATORY,30,55,85,A+,9,1
24Q61A05I3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,50,85,A+,9,1
24Q61A05I3,181AB,BASIC ELECTRICAL ENGINEERING,30,21,51,B,6,2
24Q61A05I3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,6,37,F,0,0
24Q61A05I3,181AJ,ENGINEERING CHEMISTRY,27,6,33,F,0,0
24Q61A05I3,181AN,MATRICES AND CALCULUS,27,5,32,F,0,0
24Q61A05I3,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,21,46,C,5,3
24Q61A05I4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,25,46,71,A,8,1
24Q61A05I4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05I4,18113,ENGINEERING CHEMISTRY LABORATORY,20,50,70,A,8,1
24Q61A05I4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,48,68,B+,7,1
24Q61A05I4,181AB,BASIC ELECTRICAL ENGINEERING,18,5,23,F,0,0
24Q61A05I4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,27,9,36,F,0,0
24Q61A05I4,181AJ,ENGINEERING CHEMISTRY,16,7,23,F,0,0
24Q61A05I4,181AN,MATRICES AND CALCULUS,27,4,31,F,0,0
24Q61A05I4,181AP,PROGRAMMING FOR PROBLEM SOLVING,15,10,25,F,0,0
24Q61A05I5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,25,46,71,A,8,1
24Q61A05I5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05I5,18113,ENGINEERING CHEMISTRY LABORATORY,32,52,84,A+,9,1
24Q61A05I5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,48,78,A,8,1
24Q61A05I5,181AB,BASIC ELECTRICAL ENGINEERING,32,9,41,F,0,0
24Q61A05I5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,32,4,36,F,0,0
24Q61A05I5,181AJ,ENGINEERING CHEMISTRY,25,5,30,F,0,0
24Q61A05I5,181AN,MATRICES AND CALCULUS,30,6,36,F,0,0
24Q61A05I5,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,21,47,C,5,3
24Q61A05I6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,48,78,A,8,1
24Q61A05I6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05I6,18113,ENGINEERING CHEMISTRY LABORATORY,34,50,84,A+,9,1
24Q61A05I6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,20,52,72,A,8,1
24Q61A05I6,181AB,BASIC ELECTRICAL ENGINEERING,31,4,35,F,0,0
24Q61A05I6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,29,5,34,F,0,0
24Q61A05I6,181AJ,ENGINEERING CHEMISTRY,27,21,48,C,5,4
24Q61A05I6,181AN,MATRICES AND CALCULUS,29,8,37,F,0,0
24Q61A05I6,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,21,47,C,5,3
24Q61A05I7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,50,84,A+,9,1
24Q61A05I7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05I7,18113,ENGINEERING CHEMISTRY LABORATORY,34,52,86,A+,9,1
24Q61A05I7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,31,50,81,A+,9,1
24Q61A05I7,181AB,BASIC ELECTRICAL ENGINEERING,31,11,42,F,0,0
24Q61A05I7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,10,43,F,0,0
24Q61A05I7,181AJ,ENGINEERING CHEMISTRY,28,24,52,B,6,4
24Q61A05I7,181AN,MATRICES AND CALCULUS,26,4,30,F,0,0
24Q61A05I7,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,24,52,B,6,3
24Q61A05I8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,24,45,69,B+,7,1
24Q61A05I8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05I8,18113,ENGINEERING CHEMISTRY LABORATORY,36,57,93,O,10,1
24Q61A05I8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,50,85,A+,9,1
24Q61A05I8,181AB,BASIC ELECTRICAL ENGINEERING,34,9,43,F,0,0
24Q61A05I8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,31,23,54,B,6,3
24Q61A05I8,181AJ,ENGINEERING CHEMISTRY,28,23,51,B,6,4
24Q61A05I8,181AN,MATRICES AND CALCULUS,26,21,47,C,5,4
24Q61A05I8,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,21,49,C,5,3
24Q61A05I9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,57,94,O,10,1
24Q61A05I9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05I9,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05I9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,57,95,O,10,1
24Q61A05I9,181AB,BASIC ELECTRICAL ENGINEERING,33,24,57,B,6,2
24Q61A05I9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,37,76,A,8,3
24Q61A05I9,181AJ,ENGINEERING CHEMISTRY,39,26,65,B+,7,4
24Q61A05I9,181AN,MATRICES AND CALCULUS,40,33,73,A,8,4
24Q61A05I9,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,24,55,B,6,3
24Q61A05J0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,57,95,O,10,1
24Q61A05J0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J0,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05J0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,58,94,O,10,1
24Q61A05J0,181AB,BASIC ELECTRICAL ENGINEERING,40,33,73,A,8,2
24Q61A05J0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,25,65,B+,7,3
24Q61A05J0,181AJ,ENGINEERING CHEMISTRY,39,33,72,A,8,4
24Q61A05J0,181AN,MATRICES AND CALCULUS,39,29,68,B+,7,4
24Q61A05J0,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,31,67,B+,7,3
24Q61A05J1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,52,84,A+,9,1
24Q61A05J1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J1,18113,ENGINEERING CHEMISTRY LABORATORY,32,55,87,A+,9,1
24Q61A05J1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,42,72,A,8,1
24Q61A05J1,181AB,BASIC ELECTRICAL ENGINEERING,23,5,28,F,0,0
24Q61A05J1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,7,32,F,0,0
24Q61A05J1,181AJ,ENGINEERING CHEMISTRY,25,3,28,F,0,0
24Q61A05J1,181AN,MATRICES AND CALCULUS,27,6,33,F,0,0
24Q61A05J1,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,6,33,F,0,0
24Q61A05J2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,53,89,A+,9,1
24Q61A05J2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05J2,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05J2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,58,88,A+,9,1
24Q61A05J2,181AB,BASIC ELECTRICAL ENGINEERING,37,25,62,B+,7,2
24Q61A05J2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,34,74,A,8,3
24Q61A05J2,181AJ,ENGINEERING CHEMISTRY,39,38,77,A,8,4
24Q61A05J2,181AN,MATRICES AND CALCULUS,38,28,66,B+,7,4
24Q61A05J2,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,30,64,B+,7,3
24Q61A05J3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,10,1
24Q61A05J3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J3,18113,ENGINEERING CHEMISTRY LABORATORY,40,59,99,O,10,1
24Q61A05J3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,58,94,O,10,1
24Q61A05J3,181AB,BASIC ELECTRICAL ENGINEERING,39,30,69,B+,7,2
24Q61A05J3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,38,78,A,8,3
24Q61A05J3,181AJ,ENGINEERING CHEMISTRY,39,50,89,A+,9,4
24Q61A05J3,181AN,MATRICES AND CALCULUS,38,38,76,A,8,4
24Q61A05J3,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,41,80,A+,9,3
24Q61A05J4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,50,82,A+,9,1
24Q61A05J4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J4,18113,ENGINEERING CHEMISTRY LABORATORY,32,55,87,A+,9,1
24Q61A05J4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,42,74,A,8,1
24Q61A05J4,181AB,BASIC ELECTRICAL ENGINEERING,21,12,33,F,0,0
24Q61A05J4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,6,31,F,0,0
24Q61A05J4,181AJ,ENGINEERING CHEMISTRY,23,6,29,F,0,0
24Q61A05J4,181AN,MATRICES AND CALCULUS,29,8,37,F,0,0
24Q61A05J4,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,11,36,F,0,0
24Q61A05J5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,48,82,A+,9,1
24Q61A05J5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J5,18113,ENGINEERING CHEMISTRY LABORATORY,34,56,90,O,10,1
24Q61A05J5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,52,84,A+,9,1
24Q61A05J5,181AB,BASIC ELECTRICAL ENGINEERING,28,21,49,C,5,2
24Q61A05J5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,23,63,B+,7,3
24Q61A05J5,181AJ,ENGINEERING CHEMISTRY,33,27,60,B+,7,4
24Q61A05J5,181AN,MATRICES AND CALCULUS,33,10,43,F,0,0
24Q61A05J5,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,21,44,C,5,3
24Q61A05J6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,58,94,O,10,1
24Q61A05J6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05J6,18113,ENGINEERING CHEMISTRY LABORATORY,37,58,95,O,10,1
24Q61A05J6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,49,83,A+,9,1
24Q61A05J6,181AB,BASIC ELECTRICAL ENGINEERING,31,23,54,B,6,2
24Q61A05J6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,22,61,B+,7,3
24Q61A05J6,181AJ,ENGINEERING CHEMISTRY,31,28,59,B,6,4
24Q61A05J6,181AN,MATRICES AND CALCULUS,37,21,58,B,6,4
24Q61A05J6,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,21,48,C,5,3
24Q61A05J7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,50,89,A+,9,1
24Q61A05J7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05J7,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A05J7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,50,84,A+,9,1
24Q61A05J7,181AB,BASIC ELECTRICAL ENGINEERING,38,30,68,B+,7,2
24Q61A05J7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,28,56,B,6,3
24Q61A05J7,181AJ,ENGINEERING CHEMISTRY,40,46,86,A+,9,4
24Q61A05J7,181AN,MATRICES AND CALCULUS,35,32,67,B+,7,4
24Q61A05J7,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,38,69,B+,7,3
24Q61A05J8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,56,94,O,10,1
24Q61A05J8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J8,18113,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,10,1
24Q61A05J8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,52,84,A+,9,1
24Q61A05J8,181AB,BASIC ELECTRICAL ENGINEERING,32,23,55,B,6,2
24Q61A05J8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,34,73,A,8,3
24Q61A05J8,181AJ,ENGINEERING CHEMISTRY,39,37,76,A,8,4
24Q61A05J8,181AN,MATRICES AND CALCULUS,36,27,63,B+,7,4
24Q61A05J8,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,23,56,B,6,3
24Q61A05J9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,55,91,O,10,1
24Q61A05J9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05J9,18113,ENGINEERING CHEMISTRY LABORATORY,38,57,95,O,10,1
24Q61A05J9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,51,89,A+,9,1
24Q61A05J9,181AB,BASIC ELECTRICAL ENGINEERING,32,23,55,B,6,2
24Q61A05J9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,21,61,B+,7,3
24Q61A05J9,181AJ,ENGINEERING CHEMISTRY,39,30,69,B+,7,4
24Q61A05J9,181AN,MATRICES AND CALCULUS,38,23,61,B+,7,4
24Q61A05J9,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,25,62,B+,7,3
24Q61A05K0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,54,92,O,10,1
24Q61A05K0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05K0,18113,ENGINEERING CHEMISTRY LABORATORY,33,56,89,A+,9,1
24Q61A05K0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,28,46,74,A,8,1
24Q61A05K0,181AB,BASIC ELECTRICAL ENGINEERING,34,24,58,B,6,2
24Q61A05K0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,21,61,B+,7,3
24Q61A05K0,181AJ,ENGINEERING CHEMISTRY,37,27,64,B+,7,4
24Q61A05K0,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A05K0,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,28,64,B+,7,3
24Q61A05K1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,52,84,A+,9,1
24Q61A05K1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05K1,18113,ENGINEERING CHEMISTRY LABORATORY,34,50,84,A+,9,1
24Q61A05K1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,49,82,A+,9,1
24Q61A05K1,181AB,BASIC ELECTRICAL ENGINEERING,24,10,34,F,0,0
24Q61A05K1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,24,61,B+,7,3
24Q61A05K1,181AJ,ENGINEERING CHEMISTRY,28,24,52,B,6,4
24Q61A05K1,181AN,MATRICES AND CALCULUS,29,6,35,F,0,0
24Q61A05K1,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,21,44,C,5,3
24Q61A05K2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,50,82,A+,9,1
24Q61A05K2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05K2,18113,ENGINEERING CHEMISTRY LABORATORY,30,52,82,A+,9,1
24Q61A05K2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,49,83,A+,9,1
24Q61A05K2,181AB,BASIC ELECTRICAL ENGINEERING,30,29,59,B,6,2
24Q61A05K2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,26,66,B+,7,3
24Q61A05K2,181AJ,ENGINEERING CHEMISTRY,28,28,56,B,6,4
24Q61A05K2,181AN,MATRICES AND CALCULUS,35,26,61,B+,7,4
24Q61A05K2,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,24,55,B,6,3
24Q61A05K3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,57,95,O,10,1
24Q61A05K3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05K3,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A05K3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,58,92,O,10,1
24Q61A05K3,181AB,BASIC ELECTRICAL ENGINEERING,40,29,69,B+,7,2
24Q61A05K3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,32,72,A,8,3
24Q61A05K3,181AJ,ENGINEERING CHEMISTRY,40,55,95,O,10,4
24Q61A05K3,181AN,MATRICES AND CALCULUS,38,52,90,O,10,4
24Q61A05K3,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,47,85,A+,9,3
24Q61A05K4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,50,84,A+,9,1
24Q61A05K4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05K4,18113,ENGINEERING CHEMISTRY LABORATORY,34,52,86,A+,9,1
24Q61A05K4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,43,73,A,8,1
24Q61A05K4,181AB,BASIC ELECTRICAL ENGINEERING,26,21,47,C,5,2
24Q61A05K4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,8,33,F,0,0
24Q61A05K4,181AJ,ENGINEERING CHEMISTRY,27,24,51,B,6,4
24Q61A05K4,181AN,MATRICES AND CALCULUS,30,5,35,F,0,0
24Q61A05K4,181AP,PROGRAMMING FOR PROBLEM SOLVING,25,21,46,C,5,3
24Q61A05K5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,56,94,O,10,1
24Q61A05K5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05K5,18113,ENGINEERING CHEMISTRY LABORATORY,36,58,94,O,10,1
24Q61A05K5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,43,73,A,8,1
24Q61A05K5,181AB,BASIC ELECTRICAL ENGINEERING,31,27,58,B,6,2
24Q61A05K5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,24,64,B+,7,3
24Q61A05K5,181AJ,ENGINEERING CHEMISTRY,38,40,78,A,8,4
24Q61A05K5,181AN,MATRICES AND CALCULUS,37,28,65,B+,7,4
24Q61A05K5,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,6,3
24Q61A05K6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,10,1
24Q61A05K6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05K6,18113,ENGINEERING CHEMISTRY LABORATORY,32,54,86,A+,9,1
24Q61A05K6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,52,86,A+,9,1
24Q61A05K6,181AB,BASIC ELECTRICAL ENGINEERING,32,26,58,B,6,2
24Q61A05K6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,24,61,B+,7,3
24Q61A05K6,181AJ,ENGINEERING CHEMISTRY,36,27,63,B+,7,4
24Q61A05K6,181AN,MATRICES AND CALCULUS,36,21,57,B,6,4
24Q61A05K6,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,9,40,F,0,0
24Q61A05K7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,50,86,A+,9,1
24Q61A05K7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05K7,18113,ENGINEERING CHEMISTRY LABORATORY,34,55,89,A+,9,1
24Q61A05K7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,51,84,A+,9,1
24Q61A05K7,181AB,BASIC ELECTRICAL ENGINEERING,28,25,53,B,6,2
24Q61A05K7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,24,61,B+,7,3
24Q61A05K7,181AJ,ENGINEERING CHEMISTRY,28,33,61,B+,7,4
24Q61A05K7,181AN,MATRICES AND CALCULUS,34,10,44,F,0,0
24Q61A05K7,181AP,PROGRAMMING FOR PROBLEM SOLVING,24,21,45,C,5,3
24Q61A05K8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,51,87,A+,9,1
24Q61A05K8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05K8,18113,ENGINEERING CHEMISTRY LABORATORY,35,52,87,A+,9,1
24Q61A05K8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,28,52,80,A+,9,1
24Q61A05K8,181AB,BASIC ELECTRICAL ENGINEERING,27,29,56,B,6,2
24Q61A05K8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,27,67,B+,7,3
24Q61A05K8,181AJ,ENGINEERING CHEMISTRY,34,24,58,B,6,4
24Q61A05K8,181AN,MATRICES AND CALCULUS,37,23,60,B+,7,4
24Q61A05K8,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,21,56,B,6,3
24Q61A05K9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,58,96,O,10,1
24Q61A05K9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05K9,18113,ENGINEERING CHEMISTRY LABORATORY,39,59,98,O,10,1
24Q61A05K9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,60,98,O,10,1
24Q61A05K9,181AB,BASIC ELECTRICAL ENGINEERING,39,36,75,A,8,2
24Q61A05K9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,30,70,A,8,3
24Q61A05K9,181AJ,ENGINEERING CHEMISTRY,40,45,85,A+,9,4
24Q61A05K9,181AN,MATRICES AND CALCULUS,39,34,73,A,8,4
24Q61A05K9,181AP,PROGRAMMING FOR PROBLEM SOLVING,39,35,74,A,8,3
24Q61A05L0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,54,91,O,10,1
24Q61A05L0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05L0,18113,ENGINEERING CHEMISTRY LABORATORY,33,50,83,A+,9,1
24Q61A05L0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,51,85,A+,9,1
24Q61A05L0,181AB,BASIC ELECTRICAL ENGINEERING,25,11,36,F,0,0
24Q61A05L0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,26,6,32,F,0,0
24Q61A05L0,181AJ,ENGINEERING CHEMISTRY,31,21,52,B,6,4
24Q61A05L0,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A05L0,181AP,PROGRAMMING FOR PROBLEM SOLVING,33,21,54,B,6,3
24Q61A05L1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,56,93,O,10,1
24Q61A05L1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05L1,18113,ENGINEERING CHEMISTRY LABORATORY,34,54,88,A+,9,1
24Q61A05L1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,52,86,A+,9,1
24Q61A05L1,181AB,BASIC ELECTRICAL ENGINEERING,38,28,66,B+,7,2
24Q61A05L1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,27,67,B+,7,3
24Q61A05L1,181AJ,ENGINEERING CHEMISTRY,39,25,64,B+,7,4
24Q61A05L1,181AN,MATRICES AND CALCULUS,38,32,70,A,8,4
24Q61A05L1,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,29,66,B+,7,3
24Q61A05L2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,50,84,A+,9,1
24Q61A05L2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05L2,18113,ENGINEERING CHEMISTRY LABORATORY,33,50,83,A+,9,1
24Q61A05L2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,49,84,A+,9,1
24Q61A05L2,181AB,BASIC ELECTRICAL ENGINEERING,29,11,40,F,0,0
24Q61A05L2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,3,28,F,0,0
24Q61A05L2,181AJ,ENGINEERING CHEMISTRY,29,12,41,F,0,0
24Q61A05L2,181AN,MATRICES AND CALCULUS,30,21,51,B,6,4
24Q61A05L2,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,12,38,F,0,0
24Q61A05L3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,52,89,A+,9,1
24Q61A05L3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05L3,18113,ENGINEERING CHEMISTRY LABORATORY,34,58,92,O,10,1
24Q61A05L3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,50,86,A+,9,1
24Q61A05L3,181AB,BASIC ELECTRICAL ENGINEERING,36,29,65,B+,7,2
24Q61A05L3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,25,62,B+,7,3
24Q61A05L3,181AJ,ENGINEERING CHEMISTRY,39,23,62,B+,7,4
24Q61A05L3,181AN,MATRICES AND CALCULUS,34,29,63,B+,7,4
24Q61A05L3,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,27,64,B+,7,3
24Q61A05L4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,52,89,A+,9,1
24Q61A05L4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05L4,18113,ENGINEERING CHEMISTRY LABORATORY,36,58,94,O,10,1
24Q61A05L4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,51,86,A+,9,1
24Q61A05L4,181AB,BASIC ELECTRICAL ENGINEERING,37,28,65,B+,7,2
